patient_id,nearest_gene_name,chrom,last_tp_abundance,growth_rate,n_timepoints,label_raw,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,replication_timing,patient_id_enc,ext_n_patients,ext_n_datasets,ext_n_unique_sites,ext_max_abundance,ext_log_unique_sites,ext_log_n_patients,chrom_int
P11,IPO13,chr1,38.0,0.0,1,3.6635616461296463,0.46772881355932205,4516,604506.0,21194,0,1,0,0.85,31,1,29,0,0.0,64.0,0,,67.01044545454546,2,35.0,2.0,63.0,0.0,4.1588830833596715,3.58351893845611,0
P11,KLF18,chr1,93.0,0.002150515352661072,4,4.543294782270004,0.7313898305084746,10535,793288.0,3810,0,0,34094,,1,0,0,0,0.0,2.0,0,,67.33381999999999,2,47.0,2.0,204.0,0.0,5.3230099791384085,3.871201010907891,0
P11,DMAP1,chr1,124.0,-0.33655678621729734,12,4.8283137373023015,0.8164745762711865,35416,840203.0,7254,1,1,0,0.74,12,2,9,0,0.0,45.0,0,,70.11977777777778,2,57.0,2.0,1360.0,0.0,7.215975002651466,4.060443010546419,0
P11,ERI3,chr1,95.0,0.18307376500209097,4,4.564348191467836,0.7383728813559322,69894,947565.0,134197,0,1,0,0.94,201,2,176,2,0.0,31.0,0,,72.49638444444446,2,54.0,2.0,913.0,0.0,6.81783057145415,4.007333185232471,0
P11,TMEM53,chr1,25.0,-0.13550690538887136,4,3.258096538021482,0.39410169491525426,133590,800002.0,39243,0,2,0,0.705,66,1,61,2,0.0,277.0,0,,70.597335,2,45.0,2.0,133.0,0.0,4.897839799950911,3.828641396489095,0
P11,RPS8,chr1,100.0,0.026050158697125753,4,4.61512051684126,0.7545762711864407,3521,569163.0,3528,0,1,0,0.9,10,6,4,0,0.0,72.0,0,,64.78566,2,17.0,2.0,25.0,0.0,3.258096538021482,2.8903717578961645,0
P11,PTCH2,chr1,146.0,0.15530666561175,2,4.990432586778736,0.8496949152542372,2691,500331.0,24099,1,1,0,0.81,48,5,41,0,0.0,366.0,0,,64.905936,2,56.0,2.0,609.0,0.0,6.413458957167357,4.04305126783455,0
P11,EIF2B3,chr1,214.0,0.0,1,5.3706380281276624,0.9330847457627118,71417,425588.0,136200,1,1,0,0.81,89,1,69,5,0.0,195.0,0,,67.82787372262776,2,57.0,2.0,531.0,0.0,6.2766434893416445,4.060443010546419,0
P11,MUTYH,chr1,170.0,0.15740301177614,4,5.14166355650266,0.8847457627118644,225,225.0,11730,0,1,0,1.1,20,3,16,0,7.0,445.0,1,,81.52340000000001,2,58.0,2.0,916.0,0.0,6.821107472256465,4.07753744390572,0
P11,PRDX1,chr1,0.0,0.16908580065852843,2,0.0,0.1302372881355932,16125,185798.0,31902,1,1,0,0.86,52,3,43,0,0.0,696.0,0,,71.24215151515152,2,32.0,2.0,71.0,0.0,4.276666119016055,3.4965075614664802,0
P11,AKR1A1,chr1,0.0,0.0,1,0.0,0.1302372881355932,4592,214174.0,19576,0,1,0,0.85,21,3,17,0,0.0,478.0,0,,70.7942,2,35.0,2.0,71.0,0.0,4.276666119016055,3.58351893845611,0
P11,CCDC17,chr1,109.0,0.1849454573886409,2,4.700480365792417,0.7818305084745762,18359,264806.0,4014,1,1,0,0.8,13,0,13,0,0.0,28.0,0,,70.8318,2,57.0,2.0,548.0,0.0,6.3080984415095305,4.060443010546419,0
P11,TMEM69,chr1,0.0,0.0,1,0.0,0.1302372881355932,30330,316926.0,6294,1,0,741,,6,1,4,0,0.0,16.0,0,,70.67544285714285,2,48.0,2.0,225.0,0.0,5.420534999272286,3.8918202981106265,0
P11,MAST2,chr1,87.0,0.16365733411148276,5,4.477336814478207,0.7123389830508474,16533,429561.0,249241,1,1,0,1.08,222,3,193,2,0.0,122.0,0,,76.3180772,2,59.0,2.0,1776.0,0.0,7.482681828154651,4.0943445622221,0
P11,PIK3R3,chr1,43.0,0.17385079308886858,5,3.784189633918261,0.4966101694915254,159085,633360.0,93198,1,1,0,0.82,82,3,65,2,0.0,409.0,0,,79.5879085106383,2,57.0,2.0,1558.0,0.0,7.351799869057777,4.060443010546419,0
P11,TMEM275,chr1,35.0,-0.1562642450404734,3,3.58351893845611,0.4496271186440678,16670,1187003.0,12400,0,2,0,0.91,22,1,10,5,0.0,3.0,0,,73.56742142857142,2,43.0,1.0,119.0,0.0,4.787491742782046,3.784189633918261,0
P11,CYP4B1,chr1,0.0,0.1809461629964727,2,0.0,0.1302372881355932,19132,1397813.0,61575,1,0,38427,,47,1,38,0,0.0,113.0,0,,81.72085161290322,2,48.0,2.0,243.0,0.0,5.497168225293202,3.8918202981106265,0
P11,BEND5,chr1,362.0,0.5054139657628336,6,5.8944028342648505,0.9935593220338983,130138,2313914.0,49450,1,1,0,0.84,55,1,48,1,0.0,62.0,0,,32.892858000000004,2,55.0,2.0,692.0,0.0,6.541029999189903,4.02535169073515,0
P11,CDKN2C,chr1,49.0,0.010259763879451106,3,3.912023005428146,0.5299661016949152,3192,3192.0,13889,0,1,0,0.89,29,3,23,1,2.0,430.0,1,,55.85852666666667,2,43.0,2.0,142.0,0.0,4.962844630259907,3.784189633918261,0
P11,C1orf185,chr1,38.0,0.0,1,3.6635616461296463,0.46772881355932205,70053,71423.0,45865,1,0,88009,,21,0,7,2,0.0,25.0,0,,54.36216382978724,2,50.0,2.0,464.0,0.0,6.142037405587356,3.9318256327243257,0
P11,TTC39A,chr1,70.0,-0.12911090401755343,2,4.2626798770413155,0.6381016949152543,53925,228196.0,57858,0,2,0,0.895,97,8,72,2,0.0,89.0,0,,65.65011355932204,2,54.0,2.0,323.0,0.0,5.780743515792329,4.007333185232471,0
P11,NRDC,chr1,73.0,0.0,1,4.30406509320417,0.6537627118644068,146035,213383.0,91288,0,1,0,1.0,84,4,65,1,0.0,119.0,0,,73.40451956521738,2,58.0,2.0,1028.0,0.0,6.9363427358340495,4.07753744390572,0
P11,RAB3B,chr1,45.0,-0.04405157059559138,3,3.828641396489095,0.5082033898305085,55773,415540.0,82744,0,1,0,0.89,98,1,84,3,0.0,100.0,0,,74.44262261904763,2,51.0,1.0,539.0,0.0,6.29156913955832,3.9512437185814275,0
P11,ZYG11B,chr1,0.0,0.0,1,0.0,0.1302372881355932,13605,1193455.0,100889,1,1,0,0.89,76,1,53,8,0.0,41.0,0,,69.19713921568629,2,46.0,2.0,177.0,0.0,5.181783550292085,3.8501476017100584,0
P11,SCP2,chr1,70.0,0.14329056708740923,3,4.2626798770413155,0.6381016949152543,3441,1411330.0,124422,1,1,0,0.73,87,2,66,5,0.0,244.0,0,,73.12528174603173,2,55.0,2.0,1127.0,0.0,7.028201432058005,4.02535169073515,0
P11,TCEANC2,chr1,0.0,0.0,1,0.0,0.1302372881355932,16300,2517180.0,59652,0,1,0,0.76,53,4,30,6,0.0,8.0,0,,61.47499672131149,2,24.0,2.0,54.0,0.0,4.007333185232471,3.2188758248682006,0
P11,ACOT11,chr1,66.0,0.1610625827876898,6,4.204692619390966,0.6185084745762712,53013,2969857.0,96935,0,1,0,0.71,140,2,128,0,0.0,85.0,0,,71.72696224489796,2,56.0,2.0,757.0,0.0,6.630683385642372,4.04305126783455,0
P11,MROH7-TTC4,chr1,0.0,0.0,1,0.0,0.1302372881355932,16341,3138740.0,100522,1,1,0,0.8,72,1,30,8,0.0,0.0,0,,70.97985841584158,2,23.0,2.0,37.0,0.0,3.6375861597263857,3.1780538303479458,0
P11,PARS2,chr1,25.0,0.0,1,3.258096538021482,0.39410169491525426,16417,3228742.0,7952,0,1,0,0.97,9,1,7,0,0.0,70.0,0,,70.59167777777776,2,21.0,2.0,32.0,0.0,3.4965075614664802,3.091042453358316,0
P11,USP24,chr1,87.0,0.15896346419391097,9,4.477336814478207,0.7123389830508474,29818,3666548.0,149394,1,1,0,1.0,139,1,124,2,0.0,193.0,0,,65.45323973509934,2,59.0,2.0,1425.0,0.0,7.262628600974241,4.0943445622221,0
P11,TM2D1,chr1,251.0,-0.18791978694834496,15,5.529429087511423,0.9591186440677966,371166,3713497.0,51787,0,1,0,0.87,40,2,25,5,0.0,149.0,0,,68.3276076923077,2,58.0,2.0,1770.0,0.0,7.479299637782834,4.07753744390572,0
P11,PATJ,chr1,151.0,-0.0841166605617288,4,5.0238805208462765,0.8599322033898306,2893,3328170.0,436198,1,1,0,0.88,300,3,208,26,0.0,186.0,0,,59.18375365296804,2,58.0,2.0,663.0,0.0,6.498282149476434,4.07753744390572,0
P11,ROR1,chr1,38.0,0.0,1,3.6635616461296463,0.46772881355932205,61453,1355190.0,407481,1,1,0,0.91,469,2,433,11,0.0,294.0,0,,45.088484313725495,2,53.0,2.0,408.0,0.0,6.013715156042802,3.9889840465642745,0
P11,DYNLT5,chr1,0.0,0.16319076676455904,3,0.0,0.1302372881355932,107231,1576756.0,27310,0,1,0,0.83,30,1,28,0,0.0,48.0,0,,39.232475,2,47.0,2.0,162.0,0.0,5.093750200806762,3.871201010907891,0
P11,DNAI4,chr1,0.0,0.0,1,0.0,0.1302372881355932,59091,1798045.0,112005,1,0,307,,55,1,22,8,0.0,157.0,0,,41.71762212389381,2,32.0,2.0,51.0,0.0,3.9512437185814275,3.4965075614664802,0
P11,SLC35D1,chr1,83.0,-0.12977937822274863,5,4.430816798843313,0.696135593220339,53641,1932764.0,54809,0,1,0,0.83,46,1,42,1,0.0,179.0,0,,46.154341071428576,2,46.0,2.0,209.0,0.0,5.3471075307174685,3.8501476017100584,0
P11,C1orf141,chr1,0.0,0.13766667969366847,2,0.0,0.1302372881355932,31303,2132796.0,139688,1,1,0,1.06,126,4,98,1,0.0,50.0,0,,57.69537304964539,2,50.0,2.0,265.0,0.0,5.583496308781699,3.9318256327243257,0
P11,SERBP1,chr1,141.0,-0.19470907066014922,6,4.955827057601261,0.8433220338983051,59796,2302865.0,22605,0,1,0,0.83,32,3,22,1,0.0,121.0,0,,61.50867391304349,2,56.0,2.0,762.0,0.0,6.637258031284457,4.04305126783455,0
P11,CTH,chr1,49.0,-0.2674579141814203,6,3.912023005428146,0.5299661016949152,49201,5387641.0,36577,0,1,0,0.91,41,2,34,1,0.0,617.0,0,,50.837231578947375,2,56.0,2.0,608.0,0.0,6.411818267709897,4.04305126783455,0
P11,PTGER3,chr1,36.0,0.19578436396419113,2,3.6109179126442243,0.45545762711864407,320246,5659816.0,195463,1,1,0,0.81,160,1,120,8,0.0,350.0,0,,63.66360710659899,2,53.0,2.0,488.0,0.0,6.192362489474872,3.9889840465642745,0
P11,NEGR1,chr1,294.0,-0.2325582240667935,26,5.68697535633982,0.9814237288135593,532157,6229145.0,886596,0,0,787,,539,3,280,75,0.0,189.0,0,,31.792973648648648,2,58.0,2.0,3088.0,0.0,8.035602692918582,4.07753744390572,0
P11,LHX8,chr1,73.0,0.1741937137369708,4,4.30406509320417,0.6537627118644068,154690,3005783.0,33099,0,4,0,0.845,41,5,33,1,0.0,159.0,0,,21.881731428571424,2,54.0,2.0,282.0,0.0,5.645446897643238,4.007333185232471,0
P11,ST6GALNAC5,chr1,62.0,-0.14194100678374677,7,4.143134726391533,0.5970847457627119,384383,1496463.0,200099,1,1,0,0.77,157,1,111,9,0.0,72.0,0,,26.1961094059406,2,54.0,2.0,424.0,0.0,6.052089168924417,4.007333185232471,0
P11,GIPC2,chr1,90.0,0.10771841656329482,2,4.51085950651685,0.7215593220338983,48825,48840.0,158906,0,2,0,1.1,153,7,122,4,0.0,82.0,0,,66.91452641509434,2,56.0,2.0,405.0,0.0,6.0063531596017325,4.04305126783455,0
P11,PTGFR,chr1,397.0,-0.013086156932689828,4,5.986452005284438,0.9964745762711864,159220,165137.0,236817,0,1,0,0.8,144,2,88,13,0.0,224.0,0,,67.80788907563024,2,54.0,2.0,660.0,0.0,6.493753839851686,4.007333185232471,0
P11,ADGRL2,chr1,136.0,-0.0906323350870046,15,4.919980925828125,0.836135593220339,860258,2466327.0,687828,1,1,0,0.86,550,7,398,33,0.0,179.0,0,,12.799189956458637,2,57.0,2.0,1163.0,0.0,7.059617628291383,4.060443010546419,0
P11,TTLL7,chr1,278.0,0.13933202268221573,8,5.631211781821365,0.9741016949152542,1340359,2617827.0,134140,0,1,0,0.78,96,2,85,2,0.0,73.0,0,,17.47816740740741,2,55.0,2.0,755.0,0.0,6.628041376179533,4.02535169073515,0
P11,SAMD13,chr1,111.0,0.17279971466427468,3,4.718498871295094,0.7875254237288135,107676,1085942.0,91591,1,1,0,0.81,95,4,76,5,0.0,44.0,0,,38.01759892473119,2,42.0,2.0,128.0,0.0,4.859812404361672,3.7612001156935624,0
P11,DNASE2B,chr1,17.0,0.0,1,2.8903717578961645,0.33776271186440676,26981,905129.0,16534,1,0,64231,,22,1,14,1,0.0,133.0,0,,39.55076666666667,2,46.0,2.0,138.0,0.0,4.9344739331306915,3.8501476017100584,0
P11,CTBS,chr1,176.0,0.0,1,5.176149732573829,0.8944406779661017,25899,728051.0,24869,0,1,0,1.09,25,2,12,3,0.0,322.0,0,,43.10286800000001,2,53.0,2.0,247.0,0.0,5.5134287461649825,3.9889840465642745,0
P11,SSX2IP,chr1,152.0,-0.1368123191968973,8,5.030437921392435,0.8612203389830508,58100,643777.0,47249,0,1,0,0.96,33,2,20,6,0.0,73.0,0,,46.74759791666667,2,54.0,2.0,955.0,0.0,6.862757913051401,4.007333185232471,0
P11,MCOLN2,chr1,0.0,0.0,1,0.0,0.1302372881355932,43001,322518.0,71532,1,1,0,0.91,69,1,55,2,0.0,85.0,0,,59.33670833333334,2,36.0,2.0,91.0,0.0,4.5217885770490405,3.6109179126442243,0
P11,COL24A1,chr1,214.0,0.16004324154663496,3,5.3706380281276624,0.9330847457627118,195132,685179.0,427710,1,2,0,0.765,224,1,108,40,0.0,112.0,0,,53.14340186480186,2,57.0,2.0,364.0,0.0,5.8998973535824915,4.060443010546419,0
P11,CLCA2,chr1,27.0,-0.4984480507350485,6,3.332204510175204,0.4058983050847458,9106,1138433.0,32382,1,0,27771,,30,1,21,2,0.0,209.0,0,,29.390267647058824,2,47.0,2.0,269.0,0.0,5.598421958998375,3.871201010907891,0
P11,CLCA4,chr1,93.0,-0.029926202417760357,4,4.543294782270004,0.7313898305084746,25132,1245312.0,33682,0,1,0,0.71,23,1,8,0,0.0,142.0,0,,33.36064,2,50.0,2.0,406.0,0.0,6.008813185442595,3.9318256327243257,0
P11,SH3GLB1,chr1,39.0,0.1509214065750698,2,3.6888794541139363,0.47315254237288135,49748,1378140.0,43664,0,1,0,0.95,42,3,35,1,0.0,90.0,0,,40.86400454545455,2,52.0,2.0,297.0,0.0,5.697093486505405,3.970291913552122,0
P11,PKN2,chr1,171.0,-0.21926593296471597,4,5.147494476813453,0.8863050847457628,653071,2754519.0,152033,1,1,0,0.93,101,4,75,3,0.0,153.0,0,,37.95863267973856,2,58.0,2.0,668.0,0.0,6.505784060128229,4.07753744390572,0
P11,GBP4,chr1,0.0,0.13826140774226398,5,0.0,0.1302372881355932,1780,3634828.0,17798,0,0,188223,,11,2,8,0,0.0,132.0,0,,60.75723157894736,2,51.0,2.0,356.0,0.0,5.877735781779639,3.9512437185814275,0
P11,GBP5,chr1,0.0,0.0,1,0.0,0.1302372881355932,36757,3595857.0,16701,1,0,251361,,23,2,21,0,0.0,227.0,0,,62.65597222222222,2,51.0,2.0,407.0,0.0,6.0112671744041615,3.9512437185814275,0
P11,ZNF326,chr1,63.0,0.16677246944679544,6,4.1588830833596715,0.6025084745762712,625,2837505.0,40423,1,1,0,0.95,32,1,24,1,0.0,47.0,0,,70.65791860465116,2,57.0,2.0,943.0,0.0,6.8501261661455,4.060443010546419,0
P11,BARHL2,chr1,240.0,0.12303693262352627,3,5.484796933490655,0.9538983050847457,357266,2471954.0,5763,0,1,0,1.12,15,1,14,0,0.0,96.0,0,,60.18591666666666,2,51.0,2.0,377.0,0.0,5.934894195619588,3.9512437185814275,0
P11,HFM1,chr1,56.0,0.17025496039110202,4,4.04305126783455,0.5649491525423729,43454,1470588.0,144090,1,1,0,0.92,54,1,24,9,0.0,507.0,0,,54.01498620689655,2,57.0,2.0,454.0,0.0,6.12029741895095,4.060443010546419,0
P11,RPL5,chr1,78.0,0.0,1,4.3694478524670215,0.6752542372881356,19685,19685.0,9934,1,1,0,0.89,19,3,16,0,4.0,273.0,1,,63.776818181818186,2,52.0,2.0,348.0,0.0,5.855071922202427,3.970291913552122,0
P11,DIPK1A,chr1,291.0,0.1532980061340214,10,5.676753802268282,0.9805423728813559,56097,73435.0,128785,1,1,0,0.9,141,5,127,0,0.0,74.0,0,,64.63820923076922,2,53.0,2.0,376.0,0.0,5.932245187448011,3.9889840465642745,0
P11,MTF2,chr1,44.0,0.05805320380698411,4,3.8066624897703196,0.5029830508474576,57721,189524.0,59844,1,1,0,0.95,44,1,36,0,0.0,203.0,0,,68.00604098360657,2,57.0,2.0,469.0,0.0,6.152732694704104,4.060443010546419,0
P11,BCAR3,chr1,238.0,0.17092382450762195,5,5.476463551931511,0.9530169491525424,198868,816630.0,285747,0,2,0,1.005,426,9,411,0,0.0,369.0,0,,67.5964479020979,2,53.0,2.0,736.0,0.0,6.602587892189336,3.9889840465642745,0
P11,GCLM,chr1,47.0,-0.11683554142193057,6,3.871201010907891,0.5187796610169492,14624,1092147.0,24314,1,1,0,1.07,23,2,18,0,0.0,245.0,0,,62.37233846153846,2,50.0,2.0,552.0,0.0,6.315358001522335,3.9318256327243257,0
P11,PTBP2,chr1,51.0,0.15819027759616458,5,3.9512437185814275,0.5425084745762712,403857,3485726.0,102165,0,1,0,0.94,48,4,28,2,0.0,306.0,0,,20.738297087378644,2,58.0,2.0,1116.0,0.0,7.018401799069201,4.07753744390572,0
P11,DPYD,chr1,179.0,-0.15309056648673333,17,5.19295685089021,0.8973559322033898,479109,4683901.0,917257,0,1,0,0.94,588,2,360,51,0.0,375.0,0,,24.3716137254902,2,58.0,2.0,2140.0,0.0,7.669028288589683,4.07753744390572,0
P11,SNX7,chr1,106.0,-0.023040056480632364,10,4.672828834461906,0.7736271186440677,333113,5496569.0,98832,0,1,0,0.85,79,1,58,6,0.0,59.0,0,,14.826878999999998,2,57.0,2.0,901.0,0.0,6.804614520062624,4.060443010546419,0
P11,LRRC39,chr1,0.0,0.12680780681067308,2,0.0,0.1302372881355932,6672,7339605.0,29843,1,0,15226,,18,1,15,0,0.0,31.0,0,,69.60739032258064,2,36.0,2.0,82.0,0.0,4.418840607796598,3.6109179126442243,0
P11,CDC14A,chr1,110.0,0.2095822976011107,3,4.709530201312334,0.7846779661016949,150,7493489.0,194648,0,1,0,0.72,209,4,168,7,0.0,359.0,0,,71.91606666666665,2,53.0,2.0,366.0,0.0,5.905361848054571,3.9889840465642745,0
P11,GPR88,chr1,150.0,0.16594886610687481,2,5.017279836814924,0.8580338983050847,101296,7604853.0,3882,1,1,0,0.93,10,1,9,0,0.0,78.0,0,,73.7654,2,56.0,2.0,510.0,0.0,6.236369590203704,4.04305126783455,0
P11,DPH5,chr1,31.0,0.0,1,3.4657359027997265,0.42610169491525424,55943,8138177.0,36487,0,1,0,0.81,35,2,32,0,0.0,40.0,0,,67.92307297297297,2,49.0,2.0,205.0,0.0,5.327876168789581,3.912023005428146,0
P11,S1PR1,chr1,99.0,-0.11821728522237947,21,4.605170185988092,0.7516610169491525,11367,8392009.0,8347,1,2,0,0.965,20,5,15,0,0.0,586.0,0,,58.59755,2,57.0,2.0,963.0,0.0,6.871091294610546,4.060443010546419,0
P11,COL11A1,chr1,20.0,-0.27465307216702717,2,3.044522437723423,0.36033898305084744,492581,9784301.0,232405,1,0,416598,,96,2,47,19,0.0,559.0,0,,15.57220982905983,2,52.0,2.0,206.0,0.0,5.332718793265369,3.970291913552122,0
P11,SORT1,chr1,0.0,0.0,1,0.0,0.1302372881355932,45240,5364044.0,88399,0,1,0,1.02,101,3,92,0,0.0,529.0,0,,70.87701573033709,2,37.0,2.0,86.0,0.0,4.465908118654584,3.6375861597263857,0
P11,CD53,chr1,19.0,0.1618708540834145,2,2.995732273553991,0.35233898305084743,38381,3883976.0,28760,1,0,63323,,39,1,37,0,0.0,425.0,0,,65.94085,2,55.0,2.0,443.0,0.0,6.095824562432225,4.02535169073515,0
P11,OVGP1,chr1,39.0,0.13841004088132744,3,3.6888794541139363,0.47315254237288135,38034,3327070.0,13416,0,0,20947,,16,1,13,0,0.0,86.0,0,,65.29034666666668,2,46.0,2.0,181.0,0.0,5.204006687076795,3.8501476017100584,0
P11,DDX20,chr1,194.0,0.18785977847334984,8,5.272999558563747,0.9129491525423729,93025,3054964.0,20770,1,1,0,0.85,23,3,15,0,0.0,198.0,0,,56.565295454545456,2,56.0,2.0,741.0,0.0,6.60934924316738,4.04305126783455,0
P11,KCND3,chr1,105.0,0.11278281147316029,5,4.663439094112067,0.7708474576271186,7131,2734234.0,219006,0,2,0,0.905,294,4,205,18,0.0,291.0,0,,55.89661090909092,2,53.0,1.0,1005.0,0.0,6.913737350659685,3.9889840465642745,0
P11,CTTNBP2NL,chr1,56.0,0.11805055600234232,2,4.04305126783455,0.5649491525423729,200903,2521472.0,67254,1,0,8,,81,4,74,1,0.0,41.0,0,,53.72636176470587,2,57.0,2.0,495.0,0.0,6.206575926724928,4.060443010546419,0
P11,LRIG2,chr1,241.0,0.18768240751203197,8,5.488937726156687,0.9544406779661017,708,1644300.0,59081,0,1,0,0.82,49,1,39,2,0.0,94.0,0,,67.099245,2,57.0,2.0,717.0,0.0,6.576469569048224,4.060443010546419,0
P11,SYT6,chr1,91.0,0.15116092410648607,9,4.5217885770490405,0.7246779661016949,87284,650175.0,64589,1,1,0,0.89,114,3,92,6,0.0,33.0,0,,60.64071212121212,2,55.0,2.0,896.0,0.0,6.799055862058796,4.02535169073515,0
P11,TRIM33,chr1,44.0,0.16700070227318053,9,3.8066624897703196,0.5029830508474576,177786,383313.0,118463,0,1,0,1.04,108,2,70,10,0.0,415.0,0,,72.95184453781515,2,56.0,2.0,994.0,0.0,6.902742737158593,4.04305126783455,0
P11,GDAP2,chr1,76.0,-0.09454317809156655,7,4.343805421853684,0.6667796610169492,2002,325616.0,66177,1,1,0,0.8,32,1,19,0,0.0,44.0,0,,60.75971764705884,2,52.0,2.0,718.0,0.0,6.577861357721047,3.970291913552122,0
P11,ZNF697,chr1,71.0,0.04232201306332926,5,4.276666119016055,0.6431864406779662,9042,443283.0,29077,1,3,0,0.8367,44,1,37,0,0.0,46.0,0,,31.803899999999995,2,31.0,2.0,65.0,0.0,4.189654742026425,3.4657359027997265,0
P11,REG4,chr1,0.0,0.0,1,0.0,0.1302372881355932,21392,267807.0,17563,1,0,41606,,21,2,16,0,0.0,164.0,0,,35.52008421052632,2,26.0,2.0,34.0,0.0,3.5553480614894135,3.295836866004329,0
P11,NBPF8,chr1,101.0,0.15082164651550023,9,4.624972813284271,0.7578305084745762,46212,360468.0,54641,0,1,0,0.87,12,0,7,1,0.0,8.0,0,,55.36311964285714,2,58.0,2.0,527.0,0.0,6.269096283706261,4.07753744390572,0
P11,NOTCH2NLR,chr1,68.0,-0.0038439397098937664,12,4.23410650459726,0.6277288135593221,153285,469848.0,70939,0,1,0,0.75,12,2,4,1,0.0,1.0,0,,67.74809583333334,2,55.0,2.0,585.0,0.0,6.373319789577012,4.02535169073515,0
P11,PPIAL4A,chr1,49.0,0.0,1,3.912023005428146,0.5299661016949152,76234,712758.0,759,0,0,22174,,0,0,0,0,0.0,7.0,0,,64.39285,2,23.0,2.0,34.0,0.0,3.5553480614894135,3.1780538303479458,0
P11,H3-7,chr1,185.0,-0.034425410579910484,20,5.225746673713202,0.9036610169491526,1302591,4938115.0,11433,0,2,0,1.005,5,3,1,0,0.0,16.0,0,,35.98387499999999,2,53.0,2.0,182.0,0.0,5.209486152841421,3.9889840465642745,0
P11,PPIAL4E,chr1,77.0,0.14401146681229723,12,4.356708826689592,0.6708474576271186,175065,3342932.0,759,1,0,38593,,0,0,0,0,0.0,4.0,0,,74.3277,2,25.0,2.0,40.0,0.0,3.713572066704308,3.258096538021482,0
P11,NBPF15,chr1,71.0,0.042954966754027234,10,4.276666119016055,0.6431864406779662,36991,3042834.0,40286,1,1,0,0.86,9,1,5,1,0.0,26.0,0,,69.43322857142857,2,21.0,1.0,26.0,0.0,3.295836866004329,3.091042453358316,0
P11,FAM72D,chr1,276.0,0.19206668750850792,2,5.6240175061873385,0.9731525423728814,2707,2442823.0,16725,1,1,0,0.76,1,0,0,0,0.0,79.0,0,,73.35281111111111,2,52.0,1.0,563.0,0.0,6.335054251498059,3.970291913552122,0
P11,PPIAL4D,chr1,258.0,-0.13042723574231896,57,5.556828061699537,0.9635254237288136,72571,2371898.0,759,1,0,8375,,0,0,0,0,0.0,0.0,0,,66.36095,2,57.0,2.0,1118.0,0.0,7.020190708311925,4.060443010546419,0
P11,NBPF20,chr1,93.0,-0.017463981610560706,13,4.543294782270004,0.7313898305084746,83649,2199547.0,135703,0,1,0,0.88,9,0,4,1,0.0,15.0,0,,72.58356496350366,2,54.0,2.0,623.0,0.0,6.436150368369428,4.007333185232471,0
P11,PPIAL4H,chr1,197.0,0.1607503180550539,2,5.288267030694535,0.9153898305084746,13359,1183377.0,759,0,0,21771,,0,0,0,0,0.0,1.0,0,,40.5102,2,55.0,2.0,411.0,0.0,6.021023349349527,4.02535169073515,0
P11,NBPF12,chr1,70.0,0.17250618835025333,4,4.2626798770413155,0.6381016949152543,291100,894277.0,57878,1,1,0,0.84,23,2,11,5,0.0,24.0,0,,45.60293728813559,2,55.0,2.0,877.0,0.0,6.777646593635117,4.02535169073515,0
P11,PRKAB2,chr1,0.0,0.20197888079080806,2,0.0,0.1302372881355932,113580,481365.0,18610,1,1,0,0.78,23,5,16,1,0.0,197.0,0,,43.85895000000001,2,49.0,2.0,191.0,0.0,5.2574953720277815,3.912023005428146,0
P11,GPR89B,chr1,69.0,-0.0330806689029285,14,4.248495242049359,0.6328135593220339,12613,374279.0,65199,0,1,0,0.81,17,1,6,0,0.0,29.0,0,,58.11811791044776,2,45.0,2.0,89.0,0.0,4.499809670330265,3.828641396489095,0
P11,NBPF11,chr1,15.0,0.12038411584745677,6,2.772588722239781,0.32196610169491524,24874,635715.0,50300,0,3,0,0.7667,19,2,9,1,0.0,10.0,0,,24.15467058823529,2,30.0,2.0,55.0,0.0,4.02535169073515,3.4339872044851463,0
P11,NBPF14,chr1,42.0,0.13175077168502633,6,3.7612001156935624,0.4906440677966102,79174,1059067.0,148357,1,1,0,0.89,18,1,2,3,0.0,31.0,0,,55.814301333333326,2,18.0,2.0,37.0,0.0,3.6375861597263857,2.9444389791664403,0
P11,PPIAL4C,chr1,279.0,-0.15095075234542846,9,5.634789603169249,0.9747118644067797,50318,1343241.0,759,0,0,21873,,0,0,0,0,0.0,5.0,0,,33.435900000000004,2,37.0,2.0,113.0,0.0,4.736198448394496,3.6375861597263857,0
P11,FCGR1A,chr1,46.0,0.14319091321276078,2,3.8501476017100584,0.5129491525423728,88946,1183067.0,9876,0,0,46,,6,0,4,0,0.0,596.0,0,,54.126209090909086,2,39.0,2.0,109.0,0.0,4.700480365792417,3.6888794541139363,0
P11,H2AC18,chr1,0.0,0.0,1,0.0,0.1302372881355932,668,1034689.0,532,0,1,0,0.95,0,0,0,0,0.0,81.0,0,,55.46025,2,7.0,2.0,10.0,0.0,2.3978952727983707,2.0794415416798357,0
P11,H4C15,chr1,0.0,0.16609304199947011,2,0.0,0.1302372881355932,2662,1012950.0,7114,0,1,0,0.95,0,0,0,0,0.0,244.0,0,,57.1549625,2,19.0,2.0,30.0,0.0,3.4339872044851463,2.995732273553991,0
