patient_id,nearest_gene_name,chrom,last_tp_abundance,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,patient_id_enc
P11,PPIAL4C,chr1,279.0,5.634789603169249,50318,1343241.0,759,0,0,21873,,0,0,0,0,0.0,5.0,0,2
P11,FCGR1A,chr1,46.0,3.8501476017100584,88946,1183067.0,9876,0,0,46,,6,0,4,0,0.0,596.0,0,2
P11,H2AC18,chr1,0.0,0.0,668,1034689.0,532,0,1,0,0.95,0,0,0,0,0.0,81.0,0,2
P11,H4C15,chr1,0.0,0.0,2662,1012950.0,7114,0,1,0,0.95,0,0,0,0,0.0,244.0,0,2
P11,OTUD7B,chr1,114.0,4.74493212836325,31377,897390.0,72946,0,1,0,0.83,71,1,68,0,0.0,227.0,0,2
P11,VPS45,chr1,231.0,5.44673737166631,24867,834359.0,78050,1,1,0,0.82,63,2,44,3,0.0,232.0,0,2
P11,PLEKHO1,chr1,25.0,3.258096538021482,40316,767904.0,15537,1,1,0,1.0,39,3,36,0,0.0,123.0,0,2
P11,ANP32E,chr1,0.0,0.0,43294,683863.0,17785,1,1,0,1.0,11,2,8,1,0.0,70.0,0,2
P11,RPRD2,chr1,62.0,4.143134726391533,20250,533930.0,113475,0,1,0,1.06,93,3,69,2,0.0,82.0,0,2
P11,TARS2,chr1,41.0,3.7376696182833684,61047,450493.0,20288,0,0,7947,,8,1,7,0,0.0,108.0,0,2
P11,ENSA,chr1,139.0,4.941642422609304,22716,269875.0,28761,0,1,0,0.75,49,2,43,0,0.0,44.0,0,2
P11,GOLPH3L,chr1,125.0,4.836281906951478,33612,213164.0,50991,0,0,16503,,38,1,33,0,0.0,57.0,0,2
P11,CTSK,chr1,117.0,4.770684624465665,21119,88313.0,14697,1,0,116566,,18,6,9,1,0.0,811.0,0,2
P11,SETDB1,chr1,0.0,0.0,19538,19538.0,38481,0,1,0,1.01,27,1,21,0,5.0,316.0,1,2
P11,VPS72,chr1,23.0,3.1780538303479458,9431,259627.0,19017,0,0,3050,,16,1,12,0,0.0,45.0,0,2
P11,PIP5K1A,chr1,79.0,4.382026634673881,1238,270448.0,51589,1,1,0,0.86,45,1,40,2,0.0,162.0,0,2
P11,PSMB4,chr1,26.0,3.295836866004329,13291,460002.0,2385,1,1,0,0.97,7,2,5,0,0.0,136.0,0,2
P11,SNX27,chr1,215.0,5.375278407684165,28987,656756.0,87085,1,1,0,0.95,74,2,62,2,0.0,170.0,0,2
P11,THEM4,chr1,94.0,4.553876891600541,23065,960309.0,38771,0,1,0,0.84,43,1,31,1,0.0,94.0,0,2
P11,INTS3,chr1,0.0,0.0,24183,2378705.0,46758,1,0,25,,63,5,57,0,0.0,81.0,0,2
P11,SLC27A3,chr1,296.0,5.6937321388027,21029,2329247.0,5804,1,1,0,0.92,17,3,14,0,0.0,73.0,0,2
P11,GATAD2B,chr1,58.0,4.07753744390572,73783,2232995.0,134330,1,2,0,0.9,140,6,120,3,0.0,173.0,0,2
P11,CRTC2,chr1,0.0,0.0,5919,2129857.0,10965,0,1,0,1.26,16,1,14,0,0.0,170.0,0,2
P11,NUP210L,chr1,48.0,3.8918202981106265,77366,2004822.0,162426,1,0,1656,,82,2,38,7,0.0,175.0,0,2
P11,C1orf43,chr1,10.0,2.3978952727983707,242,1862133.0,14013,0,1,0,1.02,16,2,13,0,0.0,46.0,0,2
P11,IL6R,chr1,227.0,5.429345628954441,38564,1715943.0,64257,1,1,0,0.82,118,4,111,0,0.0,1063.0,0,2
P11,TDRD10,chr1,146.0,4.990432586778736,48440,1628793.0,45928,1,1,0,0.91,39,3,22,2,0.0,51.0,0,2
P11,UBE2Q1,chr1,0.0,0.0,5691,1529235.0,10478,0,1,0,1.05,19,1,17,0,0.0,106.0,0,2
P11,CHRNB2,chr1,44.0,3.8066624897703196,3028,1517822.0,12235,0,2,0,0.885,24,1,17,1,0.0,275.0,0,2
P11,ADAR,chr1,0.0,0.0,29740,1484299.0,46318,0,2,0,0.92,65,4,58,0,0.0,475.0,0,2
P11,KCNN3,chr1,29.0,3.4011973816621555,120866,1333157.0,172826,0,2,0,0.845,278,3,250,3,0.0,237.0,0,2
P11,PBXIP1,chr1,8.0,2.1972245773362196,7794,1133915.0,12392,0,0,5001,,28,2,26,0,0.0,261.0,0,2
P11,EFNA1,chr1,175.0,5.170483995038151,24144,978840.0,7023,1,1,0,0.84,17,1,16,0,0.0,320.0,0,2
P11,MUC1,chr1,74.0,4.31748811353631,2055,891711.0,7092,0,1,0,0.73,13,2,11,0,0.0,1350.0,0,2
P11,THBS3,chr1,0.0,0.0,222,873299.0,13464,0,1,0,0.77,30,3,27,0,0.0,167.0,0,2
P11,GBA1,chr1,20.0,3.044522437723423,17265,854659.0,10731,0,0,5113,,16,2,14,0,0.0,886.0,0,2
P11,RUSC1,chr1,347.0,5.8522024797744745,6031,767864.0,10379,1,2,0,0.71,22,5,17,0,0.0,59.0,0,2
P11,ASH1L,chr1,228.0,5.43372200355424,120463,639873.0,227894,0,1,0,1.06,160,5,134,4,0.0,402.0,0,2
P11,YY1AP1,chr1,92.0,4.532599493153256,150,393088.0,29888,0,1,0,0.93,20,4,8,1,0.0,1101.0,0,2
P11,GON4L,chr1,99.0,4.605170185988092,84733,307905.0,109741,0,1,0,0.89,73,2,57,2,0.0,229.0,0,2
P11,RIT1,chr1,234.0,5.459585514144159,25909,197073.0,13600,0,0,22873,,12,2,10,0,0.0,211.0,0,2
P11,KHDC4,chr1,89.0,4.499809670330265,10620,158779.0,21370,0,1,0,1.2,28,2,20,1,0.0,43.0,0,2
P11,ARHGEF2,chr1,49.0,3.912023005428146,32579,108081.0,60219,0,2,0,0.765,100,7,93,0,0.0,708.0,0,2
P11,SLC25A44,chr1,124.0,4.8283137373023015,23209,88151.0,18864,1,2,0,0.925,22,1,21,0,0.0,62.0,0,2
P11,PMF1-BGLAP,chr1,0.0,0.0,8452,121958.0,30350,1,2,0,0.965,50,2,45,2,0.0,1.0,0,2
P11,PAQR6,chr1,33.0,3.5263605246161616,2480,163065.0,4797,0,1,0,0.82,13,1,12,0,0.0,55.0,0,2
P11,MEF2D,chr1,204.0,5.3230099791384085,61986,356708.0,37539,0,1,0,0.84,87,4,82,0,0.0,181.0,0,2
P11,FCRL4,chr1,0.0,0.0,20061,762388.0,24338,0,0,378402,,18,1,13,1,0.0,174.0,0,2
P11,FCRL1,chr1,0.0,0.0,9192,995355.0,27934,1,0,158747,,23,1,20,1,0.0,83.0,0,2
P11,CD1A,chr1,0.0,0.0,3949,1442737.0,3845,0,0,72711,,5,1,4,0,0.0,660.0,0,2
P11,OR6N1,chr1,0.0,0.0,2922,1953637.0,24381,1,0,399217,,8,2,0,0,0.0,7.0,0,2
P11,IFI16,chr1,24.0,3.2188758248682006,24215,2160102.0,55203,0,0,116256,,43,3,40,0,0.0,365.0,0,2
P11,PEA15,chr1,56.0,4.04305126783455,5546,1463014.0,10069,0,1,0,0.89,22,2,19,0,0.0,141.0,0,2
P11,SLAMF6,chr1,99.0,4.605170185988092,60661,1200191.0,38243,1,0,65434,,39,1,34,0,0.0,201.0,0,2
P11,CD84,chr1,97.0,4.584967478670572,26119,1109406.0,38421,0,0,121499,,52,1,50,0,0.0,243.0,0,2
P11,SLAMF1,chr1,14.0,2.70805020110221,33451,1049210.0,38944,0,0,154849,,76,1,71,0,0.0,261.0,0,2
P11,SLAMF7,chr1,87.0,4.477336814478207,11542,935288.0,15764,1,0,47072,,39,1,37,0,0.0,244.0,0,2
P11,LY9,chr1,119.0,4.787491742782046,28467,895196.0,32409,1,1,0,0.71,42,1,39,0,0.0,138.0,0,2
P11,ITLN1,chr1,0.0,0.0,13582,783373.0,16473,0,0,74376,,18,1,7,1,0.0,342.0,0,2
P11,ITLN2,chr1,0.0,0.0,17733,725647.0,10623,1,0,66039,,21,0,20,0,0.0,68.0,0,2
P11,KLHDC9,chr1,14.0,2.70805020110221,1666,566108.0,1985,0,1,0,0.77,4,1,3,0,0.0,23.0,0,2
P11,SDHC,chr1,279.0,5.634789603169249,1929,350351.0,48825,0,1,0,0.73,29,1,22,1,0.0,251.0,0,2
P11,ATF6,chr1,40.0,3.713572066704308,7787,95671.0,211313,1,0,6252,,190,3,153,11,0.0,504.0,0,2
P11,UAP1,chr1,220.0,5.3981627015177525,25967,95349.0,39778,0,1,0,0.92,54,2,51,0,0.0,199.0,0,2
P11,CCDC190,chr1,8.0,2.1972245773362196,18957,219137.0,44499,0,0,1674,,43,2,38,0,0.0,21.0,0,2
P11,RGS5,chr1,153.0,5.0369526024136295,26407,664521.0,210670,0,1,0,0.93,162,3,123,5,0.0,321.0,0,2
P11,POU2F1,chr1,199.0,5.298317366548036,25261,2640031.0,206469,1,1,0,0.91,206,2,175,6,0.0,299.0,0,2
P11,SFT2D2,chr1,0.0,0.0,12093,3658261.0,27083,1,1,0,0.77,33,1,30,0,0.0,39.0,0,2
P11,XCL2,chr1,62.0,4.143134726391533,121647,3866766.0,3229,0,0,314167,,4,1,3,0,0.0,162.0,0,2
P11,NME7,chr1,154.0,5.043425116919247,113697,4698667.0,235417,1,0,25358,,180,1,128,13,0.0,137.0,0,2
P11,SELP,chr1,0.0,0.0,18748,5055861.0,41772,0,0,102082,,40,1,34,2,0.0,963.0,0,2
P11,SCYL3,chr1,112.0,4.727387818712341,48576,5290107.0,47286,1,1,0,0.89,51,2,41,0,0.0,115.0,0,2
P11,DNM3,chr1,291.0,5.676753802268282,10839,7273142.0,600579,1,1,0,0.81,550,6,468,15,0.0,158.0,0,2
P11,C1orf105,chr1,27.0,3.332204510175204,296112,7568989.0,48146,0,1,0,0.73,55,2,50,0,0.0,80.0,0,2
P11,TNFSF18,chr1,117.0,4.770684624465665,185295,8310062.0,11739,0,0,425898,,13,1,10,1,0.0,188.0,0,2
P11,KLHL20,chr1,18.0,2.9444389791664403,2894,9156441.0,71901,0,0,37330,,32,1,21,1,0.0,118.0,0,2
P11,SERPINC1,chr1,18.0,2.9444389791664403,14114,9347845.0,14024,0,0,34740,,9,1,4,0,0.0,733.0,0,2
P11,RASAL2,chr1,75.0,4.330733340286331,21389,13516795.0,390379,1,1,0,0.84,321,4,255,20,0.0,138.0,0,2
P11,CLEC20A,chr1,13.0,2.6390573296152584,199780,13744270.0,20394,0,1,0,0.77,23,1,11,4,0.0,5.0,0,2
P11,ANGPTL1,chr1,67.0,4.219507705176107,69933,14246687.0,22669,1,0,123522,,22,1,20,0,0.0,190.0,0,2
P11,LHX4,chr1,16.0,2.833213344056216,40539,12845005.0,48796,1,1,0,0.81,93,1,73,3,0.0,93.0,0,2
P11,XPR1,chr1,63.0,4.1588830833596715,63409,12547125.0,258263,0,1,0,0.81,162,1,98,11,0.0,125.0,0,2
P11,GLUL,chr1,20.0,3.044522437723423,159803,10883329.0,14108,1,1,0,0.85,33,4,29,0,0.0,594.0,0,2
P11,C1orf21,chr1,125.0,4.836281906951478,148820,8878454.0,242921,0,1,0,0.9,288,3,270,3,0.0,112.0,0,2
P11,EDEM3,chr1,181.0,5.204006687076795,177566,8538391.0,64670,1,1,0,0.85,53,2,42,0,0.0,114.0,0,2
P11,TPR,chr1,173.0,5.159055299214529,879,6739160.0,64041,0,1,0,0.89,32,2,22,4,0.0,298.0,0,2
P11,PTGS2,chr1,37.0,3.6375861597263857,85409,6520219.0,9131,1,1,0,0.84,22,3,17,2,0.0,2245.0,0,2
P11,PLA2G4A,chr1,165.0,5.111987788356544,65974,6352757.0,160037,0,0,148000,,152,1,129,5,0.0,734.0,0,2
P11,BRINP3,chr1,337.0,5.823045895483019,1788673,4426001.0,380746,1,0,2330098,,205,2,74,31,0.0,118.0,0,2
P11,RGS18,chr1,151.0,5.0238805208462765,829462,1786732.0,27353,0,0,622687,,26,1,24,0,0.0,110.0,0,2
P11,B3GALT2,chr1,229.0,5.438079308923196,33105,37776.0,7883,0,0,56636,,17,1,16,0,0.0,69.0,0,2
P11,KCNT2,chr1,179.0,5.19295685089021,1701267,1792226.0,383446,1,1,0,0.73,214,2,134,21,0.0,109.0,0,2
P11,CFHR5,chr1,46.0,3.8501476017100584,6692,3852586.0,34668,0,0,96722,,18,1,7,1,0.0,117.0,0,2
P11,CRB1,chr1,0.0,0.0,31188,4121284.0,210251,1,0,66615,,164,1,107,9,0.0,360.0,0,2
P11,DENND1B,chr1,271.0,5.605802066295998,248050,4411924.0,270958,0,1,0,0.82,170,2,102,15,0.0,166.0,0,2
P11,NEK7,chr1,50.0,3.9318256327243257,121560,4919591.0,165568,1,2,0,0.875,173,1,156,0,0.0,225.0,0,2
P11,ATP6V1G3,chr1,305.0,5.723585101952381,145131,5280082.0,17723,0,0,363988,,24,1,23,0,0.0,74.0,0,2
P11,PTPRC,chr1,223.0,5.4116460518550396,44118,5470050.0,129446,1,0,470666,,157,2,151,0,0.0,1661.0,0,2
P11,NR5A2,chr1,94.0,4.553876891600541,686817,6225048.0,149823,1,6,0,0.9083,176,2,145,8,0.0,402.0,0,2
P11,ZNF281,chr1,114.0,4.74493212836325,190281,5414745.0,5116,0,1,0,0.89,10,2,7,0,0.0,117.0,0,2
P11,IPO9,chr1,78.0,4.3694478524670215,107616,3913032.0,55187,0,1,0,1.0,51,2,44,0,0.0,71.0,0,2
P11,PPP1R12B,chr1,44.0,3.8066624897703196,568,3286422.0,244040,0,1,0,0.95,266,4,247,3,0.0,87.0,0,2
P11,SYT2,chr1,158.0,5.0689042022202315,175324,3099318.0,119930,1,2,0,0.81,146,3,94,6,0.0,303.0,0,2
P11,ETNK2,chr1,0.0,0.0,39365,1521841.0,20982,0,1,0,0.82,36,4,25,2,0.0,57.0,0,2
P11,GOLT1A,chr1,0.0,0.0,9712,1410687.0,15963,1,0,7453,,24,1,21,2,0.0,100.0,0,2
P11,PLEKHA6,chr1,138.0,4.9344739331306915,80035,1336341.0,159363,0,2,0,0.67,262,7,226,6,0.0,51.0,0,2
P11,PPP1R15B,chr1,206.0,5.332718793265369,14398,1237031.0,15395,1,1,0,0.94,34,2,30,0,0.0,149.0,0,2
P11,RBBP5,chr1,24.0,3.2188758248682006,15078,497427.0,35873,1,0,16117,,19,2,13,0,0.0,79.0,0,2
P11,DSTYK,chr1,11.0,2.4849066497880004,44799,467610.0,69204,1,1,0,0.86,80,1,70,0,0.0,102.0,0,2
P11,SLC45A3,chr1,12.0,2.5649493574615367,20015,26455.0,23139,0,2,0,0.785,51,1,50,0,0.0,137.0,0,2
P11,AVPR1B,chr1,0.0,0.0,24322,458857.0,10763,1,1,0,0.72,21,2,15,2,0.0,156.0,0,2
P11,FAM72A,chr1,37.0,3.6375861597263857,33314,603208.0,18235,1,1,0,0.77,4,0,3,0,0.0,166.0,0,2
P11,CD55,chr1,45.0,3.828641396489095,105236,1581758.0,65290,1,1,0,0.86,65,2,55,2,0.0,671.0,0,2
P11,CR1,chr1,0.0,0.0,21212,1840415.0,145629,0,1,0,1.05,89,2,61,4,0.0,528.0,0,2
P11,PLXNA2,chr1,94.0,4.553876891600541,166540,2443790.0,222608,0,1,0,0.96,358,2,329,6,0.0,362.0,0,2
P11,RD3,chr1,73.0,4.30406509320417,82191,5775773.0,15962,1,1,0,0.74,22,1,21,0,0.0,108.0,0,2
P11,ATF3,chr1,0.0,0.0,66222,6864592.0,55443,1,1,0,0.83,89,4,78,2,0.0,626.0,0,2
P11,RPS6KC1,chr1,37.0,3.6375861597263857,14641,7402072.0,223541,0,1,0,1.13,172,1,111,15,0.0,61.0,0,2
P11,ESRRG,chr1,84.0,4.442651256490317,355682,11147553.0,634509,0,4,0,0.8375,506,6,374,33,0.0,407.0,0,2
P11,SPATA17,chr1,86.0,4.465908118654584,12479,12009283.0,240372,1,0,189,,97,1,41,9,0.0,64.0,0,2
P11,RAB3GAP2,chr1,29.0,3.4011973816621555,74494,14563515.0,124236,1,1,0,0.73,96,5,68,3,0.0,156.0,0,2
P11,WDR26,chr1,75.0,4.330733340286331,7959,17074807.0,51887,1,0,27624,,49,1,41,0,0.0,308.0,0,2
P11,DNAH14,chr1,22.0,3.1354942159291497,223266,16846803.0,503030,0,1,0,1.04,184,1,62,29,0.0,83.0,0,2
P11,ENAH,chr1,115.0,4.7535901911063645,109633,15976134.0,166533,0,1,0,0.92,188,4,163,1,0.0,261.0,0,2
P11,MIXL1,chr1,82.0,4.418840607796598,17401,15313582.0,3442,1,1,0,1.03,8,2,6,0,0.0,102.0,0,2
P11,PARP1,chr1,57.0,4.060443010546419,46907,15158552.0,47944,1,1,0,0.97,67,1,61,1,0.0,1128.0,0,2
P11,COQ8A,chr1,16.0,2.833213344056216,33840,14615496.0,49426,0,2,0,0.78,100,1,95,0,0.0,230.0,0,2
P11,CDC42BPA,chr1,133.0,4.897839799950911,160455,14361762.0,328627,1,1,0,0.97,228,5,128,25,0.0,119.0,0,2
P11,ZNF678,chr1,12.0,2.5649493574615367,121809,14078065.0,113900,1,1,0,0.87,44,1,15,0,0.0,57.0,0,2
P11,PRSS38,chr1,26.0,3.295836866004329,36093,13740217.0,30795,0,1,0,0.74,16,1,8,2,0.0,15.0,0,2
P11,TRIM11,chr1,0.0,0.0,75993,13188951.0,13169,1,2,0,0.83,33,5,24,0,0.0,110.0,0,2
P11,RNF187,chr1,0.0,0.0,1211,13031206.0,12517,0,1,0,1.05,21,1,13,0,0.0,56.0,0,2
P11,URB2,chr1,33.0,3.5263605246161616,31096,11925040.0,35032,0,1,0,0.97,32,2,20,1,0.0,46.0,0,2
P11,TAF5L,chr1,19.0,2.995732273553991,8,11893685.0,33011,0,2,0,0.905,37,1,30,1,0.0,36.0,0,2
P11,PGBD5,chr1,103.0,4.6443908991413725,180037,11273504.0,111842,0,3,0,0.85,148,2,135,0,0.0,77.0,0,2
P11,CAPN9,chr1,71.0,4.276666119016055,43567,10728884.0,57049,1,0,63488,,75,1,56,2,0.0,65.0,0,2
P11,C1orf198,chr1,0.0,0.0,59479,10709689.0,32470,0,1,0,0.91,58,6,51,0,0.0,40.0,0,2
P11,IRF2BP2,chr1,96.0,4.574710978503383,64104,6973725.0,7878,0,1,0,1.19,23,5,18,0,0.0,160.0,0,2
P11,TBCE,chr1,63.0,4.1588830833596715,14782,6167221.0,85083,1,0,38515,,78,1,68,1,0.0,558.0,0,2
P11,B3GALNT2,chr1,41.0,3.7376696182833684,66436,6081761.0,57284,0,1,0,0.88,60,3,42,3,0.0,63.0,0,2
P11,LYST,chr1,8.0,2.1972245773362196,57665,5693740.0,222683,1,1,0,0.88,198,2,160,7,0.0,702.0,0,2
P11,EDARADD,chr1,79.0,4.382026634673881,2124,5173666.0,154658,1,2,0,0.94,131,3,100,3,0.0,507.0,0,2
P11,ZP4,chr1,20.0,3.044522437723423,59281,3569596.0,13058,0,0,93716,,11,0,9,0,0.0,65.0,0,2
P11,CHRM3,chr1,101.0,4.624972813284271,742357,2875643.0,528939,0,1,0,0.89,405,6,264,34,0.0,405.0,0,2
P11,FMN2,chr1,76.0,4.343805421853684,307003,1812454.0,460839,1,3,0,0.7867,361,3,283,18,0.0,131.0,0,2
P11,EXO1,chr1,82.0,4.418840607796598,78713,249455.0,47181,0,1,0,0.92,30,2,15,2,0.0,376.0,0,2
P11,CEP170,chr1,44.0,3.8066624897703196,31095,1767089.0,131365,0,1,0,0.88,80,2,62,2,0.0,92.0,0,2
P11,SMYD3,chr1,72.0,4.290459441148391,557191,4430322.0,757970,1,3,0,0.8333,789,3,609,38,0.0,240.0,0,2
P11,NLRP3,chr1,0.0,0.0,7560,5804972.0,117337,0,2,0,0.965,158,4,130,1,0.0,1751.0,0,2
P11,OR2L13,chr1,59.0,4.0943445622221,19905,6555480.0,5979,1,0,157760,,2,0,0,0,0.0,72.0,0,2
P11,ZMYND11,chr10,128.0,4.859812404361672,26603,7941830.0,124550,0,1,0,1.0,100,4,62,10,0.0,114.0,0,2
P11,LARP4B,chr10,124.0,4.8283137373023015,74184,7187678.0,124906,1,2,0,0.85,132,2,108,2,0.0,206.0,0,2
P11,PFKP,chr10,0.0,0.0,573369,5552351.0,71390,0,4,0,0.9275,133,3,125,1,0.0,229.0,0,2
P11,KLF6,chr10,68.0,4.23410650459726,278678,4538712.0,9285,0,2,0,0.875,28,2,26,0,0.0,500.0,0,2
P11,AKR1E2,chr10,193.0,5.267858159063328,457271,3715957.0,61433,0,1,0,0.89,69,1,42,9,0.0,58.0,0,2
P11,AKR1C4,chr10,29.0,3.4011973816621555,4352,2854205.0,25146,1,0,191860,,18,2,11,1,0.0,142.0,0,2
P11,GDI2,chr10,93.0,4.543294782270004,78305,2281488.0,76911,0,2,0,0.855,85,3,78,0,0.0,191.0,0,2
P11,PRKCQ,chr10,77.0,4.356708826689592,188070,1652530.0,153719,1,1,0,0.93,158,4,140,2,0.0,581.0,0,2
P11,SFMBT2,chr10,115.0,4.7535901911063645,411910,1045737.0,252864,0,3,0,0.8867,285,7,244,3,0.0,86.0,0,2
P11,CELF2,chr10,52.0,3.970291913552122,1298918,1454164.0,538278,0,3,0,0.9833,686,13,611,10,0.0,213.0,0,2
P11,USP6NL,chr10,134.0,4.90527477843843,382704,3183784.0,151475,1,2,0,0.94,181,4,164,3,0.0,52.0,0,2
P11,PROSER2,chr10,0.0,0.0,21848,3799872.0,48938,1,2,0,0.83,62,2,49,0,0.0,41.0,0,2
P11,UPF2,chr10,50.0,3.9318256327243257,70816,3927039.0,123150,0,1,0,0.76,78,2,60,4,0.0,70.0,0,2
P11,RSU1,chr10,41.0,3.7376696182833684,136865,4844019.0,226852,1,1,0,0.79,193,1,116,16,0.0,89.0,0,2
P11,CUBN,chr10,100.0,4.61512051684126,151363,4546169.0,305845,0,0,5990,,339,1,317,1,0.0,523.0,0,2
P11,ST8SIA6,chr10,25.0,3.258096538021482,113069,4183091.0,139174,1,1,0,1.16,130,2,94,9,0.0,94.0,0,2
P11,TMEM236,chr10,100.0,4.61512051684126,49649,3822065.0,48667,1,0,107865,,44,1,39,1,0.0,30.0,0,2
P11,CACNB2,chr10,35.0,3.58351893845611,92270,3476463.0,403133,1,1,0,0.87,349,12,277,17,0.0,284.0,0,2
P11,MALRD1,chr10,50.0,3.9318256327243257,164296,2640112.0,741600,0,0,25121,,391,3,199,53,0.0,59.0,0,2
P11,PLXDC2,chr10,58.0,4.07753744390572,48444,1757118.0,473913,1,2,0,0.755,407,4,344,15,0.0,118.0,0,2
P11,DNAJC1,chr10,37.0,3.6375861597263857,193264,285888.0,247231,1,1,0,0.9,173,1,118,11,0.0,89.0,0,2
P11,EBLN1,chr10,86.0,4.465908118654584,37219,656182.0,9543,1,0,11079,,3,0,0,1,0.0,23.0,0,2
P11,ARMC3,chr10,63.0,4.1588830833596715,92797,1310610.0,110499,0,0,57109,,78,1,47,4,0.0,196.0,0,2
P11,PTF1A,chr10,0.0,0.0,33369,1701064.0,1933,1,1,0,1.05,7,1,6,0,0.0,195.0,0,2
P11,PDSS1,chr10,85.0,4.454347296253507,3820,167245.0,49129,0,1,0,0.99,55,2,51,0,0.0,241.0,0,2
P11,ANKRD26,chr10,91.0,4.5217885770490405,95995,143428.0,126724,1,1,0,0.96,55,1,34,2,0.0,146.0,0,2
P11,PTCHD3,chr10,7.0,2.0794415416798357,83389,469885.0,17247,1,1,0,0.69,5,1,0,1,0.0,66.0,0,2
P11,RAB18,chr10,83.0,4.430816798843313,35680,607400.0,40943,1,1,0,0.84,44,2,39,1,0.0,214.0,0,2
P11,MKX,chr10,19.0,2.995732273553991,118117,766849.0,73186,0,1,0,0.84,78,2,65,1,0.0,102.0,0,2
P11,MPP7,chr10,44.0,3.8066624897703196,137613,1336583.0,284297,1,1,0,0.93,248,4,204,11,0.0,123.0,0,2
P11,SVIL,chr10,157.0,5.062595033026967,40428,2835601.0,279791,1,1,0,0.87,360,4,344,0,0.0,163.0,0,2
P11,JCAD,chr10,10.0,2.3978952727983707,179245,3075155.0,102691,1,1,0,0.84,135,1,117,4,0.0,164.0,0,2
P11,LYZL2,chr10,123.0,4.820281565605037,95909,3672759.0,17983,1,0,155144,,14,0,8,1,0.0,133.0,0,2
P11,EPC1,chr10,252.0,5.53338948872752,80527,5437177.0,111047,0,1,0,0.93,117,5,109,0,0.0,93.0,0,2
P11,ITGB1,chr10,21.0,3.091042453358316,278827,5865871.0,118519,0,2,0,0.85,159,9,136,4,0.0,621.0,0,2
P11,PARD3,chr10,9.0,2.302585092994046,393007,7561318.0,705859,1,1,0,0.97,789,4,644,31,0.0,359.0,0,2
P11,PLD5P1,chr10,27.0,3.332204510175204,26249,4956409.0,265730,1,2,0,0.925,61,2,20,2,0.0,0.0,0,2
P11,SYT15,chr10,0.0,0.0,3750,3504941.0,15956,0,1,0,0.84,4,2,1,0,0.0,23.0,0,2
P11,FAM25C,chr10,0.0,0.0,1297,4924062.0,4469,0,0,140303,,0,0,0,0,0.0,8.0,0,2
P11,WDFY4,chr10,0.0,0.0,13832,5594015.0,298086,0,0,28317,,290,3,208,27,0.0,141.0,0,2
P11,C10orf71,chr10,56.0,4.04305126783455,32510,6189629.0,28327,1,1,0,0.76,44,2,38,0,0.0,259.0,0,2
P11,ERCC6,chr10,92.0,4.532599493153256,17038,6445474.0,85370,0,1,0,0.92,69,2,43,6,0.0,319.0,0,2
P11,CSTF2T,chr10,80.0,4.394449154672439,351554,8271015.0,4109,1,1,0,1.13,7,1,6,0,0.0,179.0,0,2
P11,DKK1,chr10,146.0,4.990432586778736,255120,7847868.0,3761,1,1,0,0.78,9,2,7,0,0.0,758.0,0,2
P11,MBL2,chr10,67.0,4.219507705176107,209985,7344230.0,7407,0,0,98667,,7,2,4,0,0.0,908.0,0,2
P11,PCDH15,chr10,84.0,4.442651256490317,1383360,5662447.0,1825171,0,0,366,,603,5,219,99,0.0,420.0,0,2
P11,CCDC6,chr10,92.0,4.532599493153256,44860,44860.0,118282,1,2,0,1.07,147,1,138,1,4.0,421.0,1,2
P11,ARID5B,chr10,79.0,4.382026634673881,94547,1900108.0,195260,1,1,0,0.82,316,2,308,0,0.0,302.0,0,2
P11,RTKN2,chr10,29.0,3.4011973816621555,177199,2184616.0,85809,0,1,0,0.83,80,2,76,1,0.0,135.0,0,2
P11,REEP3,chr10,31.0,3.4657359027997265,186950,3427418.0,103731,0,1,0,1.23,107,1,103,1,0.0,98.0,0,2
P11,JMJD1C,chr10,184.0,5.220355825078324,4490,3619311.0,354629,1,2,0,1.085,358,7,292,8,0.0,263.0,0,2
P11,LRRTM3,chr10,281.0,5.641907070938114,1697589,3331863.0,175515,1,0,662534,,131,2,85,12,0.0,46.0,0,2
P11,COL13A1,chr10,22.0,3.1354942159291497,85669,1155901.0,162395,1,1,0,0.89,242,3,214,10,0.0,361.0,0,2
P11,SAR1A,chr10,26.0,3.295836866004329,10691,1599904.0,23616,1,1,0,0.85,25,3,17,0,0.0,113.0,0,2
P11,PPA1,chr10,38.0,3.6635616461296463,28625,1644976.0,31080,1,1,0,0.91,27,1,19,4,0.0,474.0,0,2
P11,PALD1,chr10,0.0,0.0,6365,1923713.0,191096,1,2,0,0.745,290,2,263,4,0.0,126.0,0,2
P11,PCBD1,chr10,41.0,3.7376696182833684,202,2328497.0,6325,0,1,0,0.75,12,1,10,1,0.0,241.0,0,2
P11,CHST3,chr10,0.0,0.0,51207,3352878.0,49163,1,2,0,0.87,97,1,91,0,0.0,273.0,0,2
P11,MICU1,chr10,12.0,2.5649493574615367,81502,3984322.0,258806,0,1,0,0.73,199,3,149,12,0.0,172.0,0,2
P11,PLAU,chr10,67.0,4.219507705176107,15699,5333168.0,8324,0,1,0,0.81,19,1,18,0,0.0,918.0,0,2
