gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,replication_timing
ENSG00000173641,HSPB7,chr1,16014028,16020597,-1,0,37851,,18,2,16,0,0.0,170.0,0.0,81.39595
ENSG00000186510,CLCNKA,chr1,16018146,16034109,1,0,39044,,35,3,16,8,0.0,292.0,0.0,81.55848235294117
ENSG00000184908,CLCNKB,chr1,16040252,16057367,1,0,15786,,32,3,23,1,0.0,320.0,0.0,81.91448333333332
ENSG00000185519,FAM131C,chr1,16057769,16073651,-1,1,0,0.84,32,1,26,1,0.0,25.0,0.0,82.11338235294117
ENSG00000142627,EPHA2,chr1,16124337,16156069,-1,3,0,0.83,74,2,71,0,0.0,552.0,0.0,82.46770303030303
ENSG00000142632,ARHGEF19,chr1,16197854,16212893,-1,1,0,0.82,29,1,23,0,0.0,41.0,0.0,82.07224375
ENSG00000132881,CPLANE2,chr1,16231692,16237183,-1,1,0,1.06,9,1,8,0,0.0,140.0,0.0,81.46658333333333
ENSG00000037637,FBXO42,chr1,16246840,16352487,-1,1,0,0.91,108,1,94,1,0.0,70.0,0.0,79.08994622641511
ENSG00000055070,SZRD1,chr1,16352575,16398147,1,2,0,0.835,61,2,54,1,0.0,23.0,0.0,76.64263913043477
ENSG00000187144,SPATA21,chr1,16387117,16437424,-1,0,3079,,50,0,30,4,0.0,25.0,0.0,76.4907588235294
ENSG00000157191,NECAP2,chr1,16440707,16460081,1,1,0,0.85,27,1,23,0,0.0,99.0,0.0,77.00408500000002
ENSG00000219481,NBPF1,chr1,16562319,16613562,-1,1,0,0.91,40,1,31,3,0.0,109.0,0.0,77.27220943396227
ENSG00000058453,CROCC,chr1,16740273,16972964,1,13,0,0.8246,235,10,161,17,0.0,97.0,0.0,74.29392606837607
ENSG00000117122,MFAP2,chr1,16974498,16981616,-1,1,0,0.88,17,3,14,0,0.0,228.0,0.0,71.52613333333335
ENSG00000159363,ATP13A2,chr1,16985958,17011928,-1,2,0,0.825,48,2,24,5,0.0,167.0,0.0,70.71802222222222
ENSG00000288636,,chr1,17005068,17011757,-1,2,0,0.825,12,1,7,0,0.0,12.0,0.0,70.343575
ENSG00000117118,SDHB,chr1,17018664,17054151,-1,1,0,0.97,39,1,33,0,0.0,752.0,0.0,69.2395277777778
ENSG00000117115,PADI2,chr1,17066761,17119459,-1,1,0,0.9,78,1,74,0,0.0,248.0,0.0,67.93029433962265
ENSG00000142623,PADI1,chr1,17205128,17246007,1,0,55548,,71,2,63,0,0.0,352.0,0.0,73.63551666666666
ENSG00000142619,PADI3,chr1,17249098,17284233,1,0,99518,,41,1,27,4,0.0,148.0,0.0,75.34726388888889
ENSG00000159339,PADI4,chr1,17308195,17364004,1,0,43935,,58,1,47,3,0.0,606.0,0.0,73.73402280701754
ENSG00000276747,PADI6,chr1,17372196,17401699,1,0,6240,,23,0,10,5,0.0,86.0,0.0,70.18980000000002
ENSG00000179051,RCC2,chr1,17406755,17439772,-1,3,0,0.9233,58,2,55,0,0.0,133.0,0.0,67.56852647058822
ENSG00000074964,ARHGEF10L,chr1,17539368,17697876,1,3,0,0.8567,265,3,242,3,0.0,158.0,0.0,61.31205687500001
ENSG00000117148,ACTL8,chr1,17755333,17827063,1,1,0,0.68,66,1,36,6,0.0,61.0,0.0,59.48224246575342
ENSG00000117154,IGSF21,chr1,18107710,18378483,1,5,0,0.936,310,2,235,18,0.0,52.0,0.0,40.20006678966789
ENSG00000179023,KLHDC7A,chr1,18480930,18485974,1,1,0,0.87,12,1,10,0,0.0,36.0,0.0,39.552616666666665
ENSG00000009709,PAX7,chr1,18630846,18748876,1,7,0,0.8514,166,3,128,1,2.0,388.0,1.0,39.69092521008403
ENSG00000179002,TAS1R2,chr1,18839599,18859660,-1,1,0,0.83,17,0,6,4,0.0,96.0,0.0,43.44348095238096
ENSG00000159423,ALDH4A1,chr1,18871425,18902799,-1,3,0,0.82,57,2,40,3,0.0,105.0,0.0,44.585490909090915
ENSG00000169991,IFFO2,chr1,18904280,18956676,-1,1,0,1.0,119,1,113,0,0.0,30.0,0.0,46.77235370370371
ENSG00000127481,UBR4,chr1,19074510,19210266,-1,1,0,1.01,143,3,123,4,0.0,103.0,0.0,60.220601470588235
ENSG00000127463,EMC1,chr1,19215660,19251552,-1,1,0,0.88,25,1,18,0,0.0,82.0,0.0,63.72187837837838
ENSG00000053372,MRTO4,chr1,19251796,19260128,1,1,0,0.88,15,0,14,0,0.0,34.0,0.0,64.39005555555555
ENSG00000211454,AKR7L,chr1,19265982,19274194,-1,1,0,0.85,12,1,11,0,0.0,7.0,0.0,64.80033333333334
ENSG00000162482,AKR7A3,chr1,19282496,19288823,-1,1,0,0.9,10,1,9,0,0.0,50.0,0.0,65.244375
ENSG00000053371,AKR7A2,chr1,19301991,19312144,-1,1,0,0.86,13,1,10,1,0.0,51.0,0.0,65.83957272727274
ENSG00000040487,SLC66A1,chr1,19312284,19329300,1,1,0,0.86,34,2,30,1,0.0,53.0,0.0,66.19664999999999
ENSG00000077549,CAPZB,chr1,19338775,19485600,-1,2,0,0.885,249,4,241,0,0.0,134.0,0.0,67.8701614864865
ENSG00000173436,MICOS10,chr1,19484403,19629821,1,2,0,0.86,165,6,131,4,0.0,36.0,0.0,69.11820340136053
ENSG00000158747,NBL1,chr1,19596979,19658456,1,2,0,0.9,92,10,80,0,0.0,174.0,0.0,69.92737419354839
ENSG00000270136,MICOS10-NBL1,chr1,19597067,19656927,1,2,0,0.9,88,10,76,0,0.0,0.0,0.0,69.9198213114754
ENSG00000158748,HTR6,chr1,19664875,19680966,1,2,0,0.845,20,1,19,0,0.0,98.0,0.0,70.59379411764705
ENSG00000162542,TMCO4,chr1,19682207,19800500,-1,1,0,0.79,151,3,123,4,0.0,37.0,0.0,71.01247333333335
ENSG00000178828,RNF186,chr1,19814029,19815283,-1,0,13742,,4,3,1,0,0.0,68.0,0.0,71.0617
ENSG00000169914,OTUD3,chr1,19882395,19912945,1,1,0,1.05,28,1,24,1,0.0,108.0,0.0,70.965446875
ENSG00000188784,PLA2G2E,chr1,19920009,19923617,-1,0,37040,,8,0,8,0,0.0,42.0,0.0,70.6576
ENSG00000188257,PLA2G2A,chr1,19975431,19980462,-1,0,92462,,5,2,3,0,0.0,656.0,0.0,69.0812
ENSG00000127472,PLA2G5,chr1,20028179,20091911,1,0,93956,,59,1,47,6,0.0,119.0,0.0,65.84827230769231
ENSG00000117215,PLA2G2D,chr1,20111939,20119566,-1,0,66301,,6,1,2,1,0.0,251.0,0.0,64.29358888888889
ENSG00000158786,PLA2G2F,chr1,20139323,20150381,1,0,35486,,13,0,6,0,0.0,44.0,0.0,63.747383333333325
ENSG00000187980,PLA2G2C,chr1,20161253,20186518,-1,1,0,0.73,39,3,33,0,0.0,130.0,0.0,63.14592962962963
ENSG00000162543,UBXN10,chr1,20183293,20196050,1,1,0,0.73,28,2,25,0,0.0,42.0,0.0,62.77122857142858
ENSG00000158816,VWA5B1,chr1,20290875,20359534,1,1,0,0.8,79,3,53,6,0.0,24.0,0.0,58.02111857142858
ENSG00000162545,CAMK2N1,chr1,20482391,20486210,-1,1,0,0.81,11,1,10,0,0.0,258.0,0.0,56.08316
ENSG00000090432,MUL1,chr1,20499445,20508151,-1,1,0,0.8,4,1,3,0,0.0,576.0,0.0,55.83031
ENSG00000183114,FAM43B,chr1,20552573,20555020,1,1,0,1.0,8,1,7,0,0.0,17.0,0.0,55.1182
ENSG00000158825,CDA,chr1,20588932,20618908,1,0,14463,,48,2,45,0,0.0,303.0,0.0,54.65446129032258
ENSG00000158828,PINK1,chr1,20633458,20651511,1,1,0,1.04,22,2,12,3,0.0,555.0,0.0,54.61809999999999
ENSG00000244038,DDOST,chr1,20651767,20661544,-1,1,0,0.77,14,1,8,0,0.0,185.0,0.0,54.695654545454545
ENSG00000117245,KIF17,chr1,20664011,20718017,-1,3,0,0.8367,82,3,56,3,0.0,66.0,0.0,55.14228181818182
ENSG00000189410,SH2D5,chr1,20719724,20732837,-1,1,0,0.89,37,2,35,0,0.0,61.0,0.0,55.896364285714284
ENSG00000127483,HP1BP3,chr1,20739095,20787323,-1,1,0,1.13,35,2,24,2,0.0,68.0,0.0,57.13081020408163
ENSG00000075151,EIF4G3,chr1,20806292,21177285,-1,1,0,0.95,322,3,262,11,0.0,208.0,0.0,66.63709166666666
ENSG00000117298,ECE1,chr1,21217247,21345572,-1,3,0,0.9067,256,5,242,2,0.0,312.0,0.0,65.41856615384616
ENSG00000142794,NBPF3,chr1,21440099,21485005,1,2,0,0.84,35,1,24,1,0.0,113.0,0.0,71.01116304347828
ENSG00000162551,ALPL,chr1,21509397,21578410,1,1,0,0.96,102,4,86,1,0.0,631.0,0.0,71.38439999999999
ENSG00000289715,,chr1,21547404,21554002,1,0,37553,,11,1,9,0,0.0,18.0,0.0,71.366575
ENSG00000076864,RAP1GAP,chr1,21596215,21669846,-1,6,0,0.96,164,4,141,6,0.0,264.0,0.0,72.43882533333333
ENSG00000090686,USP48,chr1,21678298,21783606,-1,1,0,0.97,122,4,97,1,0.0,104.0,0.0,73.06887289719624
ENSG00000187942,LDLRAD2,chr1,21812265,21825225,1,2,0,0.86,28,0,20,0,0.0,22.0,0.0,73.45817857142858
ENSG00000142798,HSPG2,chr1,21822244,21937310,-1,6,0,0.805,231,2,202,5,0.0,1110.0,0.0,75.1667275862069
ENSG00000219073,CELA3B,chr1,21977022,21998642,1,0,26782,,40,2,30,2,0.0,132.0,0.0,78.07912608695652
ENSG00000142789,CELA3A,chr1,22001657,22012542,1,0,12882,,21,1,16,2,0.0,116.0,0.0,78.48976666666668
ENSG00000289694,,chr1,22025142,22092943,1,2,0,0.89,91,12,71,1,0.0,0.0,0.0,79.62353188405797
ENSG00000070831,CDC42,chr1,22052627,22101360,1,1,0,0.95,48,8,38,0,0.0,633.0,0.0,80.04620204081633
ENSG00000162552,WNT4,chr1,22117313,22143969,-1,3,0,0.8233,52,2,49,0,0.0,422.0,0.0,81.3919392857143
ENSG00000184677,ZBTB40,chr1,22428838,22531157,1,1,0,0.91,119,1,98,2,0.0,89.0,0.0,78.22567378640777
ENSG00000070886,EPHA8,chr1,22563489,22603595,1,4,0,0.77,56,1,19,5,0.0,353.0,0.0,70.22570476190475
ENSG00000173372,C1QA,chr1,22635057,22639681,1,0,7876,,7,1,6,0,0.0,344.0,0.0,66.96048333333334
ENSG00000289692,,chr1,22636506,22644067,1,0,3490,,13,3,9,0,0.0,0.0,0.0,66.8082625
ENSG00000159189,C1QC,chr1,22642558,22648110,1,1,0,0.77,9,2,7,0,0.0,211.0,0.0,66.55918333333332
ENSG00000173369,C1QB,chr1,22652713,22661637,1,0,4903,,12,1,5,1,0.0,257.0,0.0,65.98905
ENSG00000133216,EPHB2,chr1,22710839,22921500,1,2,0,0.88,330,5,281,10,0.0,1560.0,0.0,59.735025
ENSG00000215906,LACTBL1,chr1,22953043,22972866,-1,1,0,1.0,21,0,9,2,0.0,8.0,0.0,55.34648571428571
ENSG00000227868,TEX46,chr1,23010834,23019100,-1,0,221,,7,1,5,0,0.0,231.0,0.0,54.734633333333335
ENSG00000004487,KDM1A,chr1,23019395,23083693,1,1,0,1.04,58,2,49,2,0.0,619.0,0.0,54.860584848484855
ENSG00000169641,LUZP1,chr1,23084030,23178152,-1,2,0,0.89,114,4,100,1,0.0,77.0,0.0,57.338321052631585
ENSG00000293565,,chr1,23094326,23094376,-1,0,73370,,0,0,0,0,0.0,3.0,0.0,55.576
ENSG00000179546,HTR1D,chr1,23190178,23217547,-1,1,0,0.97,35,1,29,2,0.0,101.0,0.0,62.533844827586194
ENSG00000125944,HNRNPR,chr1,23303771,23344358,-1,1,0,0.93,42,2,33,2,0.0,176.0,0.0,70.85248048780488
ENSG00000125945,ZNF436,chr1,23359448,23369836,-1,1,0,0.8,14,6,7,0,0.0,344.0,0.0,71.20490833333334
ENSG00000204219,TCEA3,chr1,23370591,23425169,-1,1,0,0.8,89,1,78,0,0.0,76.0,0.0,71.0349090909091
ENSG00000088280,ASAP3,chr1,23428561,23484637,-1,2,0,0.695,78,2,68,1,0.0,97.0,0.0,71.72172280701754
ENSG00000007968,E2F2,chr1,23506438,23531233,-1,1,0,0.91,42,1,40,0,0.0,312.0,0.0,74.23267307692308
ENSG00000117318,ID3,chr1,23557917,23559883,-1,2,0,0.85,8,1,7,0,0.0,403.0,0.0,75.87386666666667
ENSG00000142676,RPL11,chr1,23691685,23696835,1,1,0,0.79,13,2,11,0,0.0,135.0,0.0,77.5638
ENSG00000011007,ELOA,chr1,23743448,23762059,1,1,0,1.0,22,1,19,0,0.0,53.0,0.0,78.00045000000001
ENSG00000057757,PITHD1,chr1,23778393,23788232,1,1,0,1.17,16,2,10,0,0.0,159.0,0.0,77.95583636363638
ENSG00000011009,LYPLA2,chr1,23791110,23795544,1,1,0,0.91,11,2,9,0,0.0,47.0,0.0,77.86458333333333
ENSG00000117308,GALE,chr1,23795599,23800781,-1,1,0,0.83,16,3,12,0,0.0,101.0,0.0,77.80598333333333
ENSG00000117305,HMGCL,chr1,23801877,23838620,-1,0,818,,39,1,30,0,0.0,246.0,0.0,77.42712105263158
ENSG00000179163,FUCA1,chr1,23845077,23868356,-1,1,0,0.91,23,1,16,2,0.0,236.0,0.0,76.57555
ENSG00000188822,CNR2,chr1,23870515,23913362,-1,1,0,1.05,51,3,46,0,0.0,574.0,0.0,75.62198604651162
ENSG00000189266,PNRC2,chr1,23956839,23963776,1,1,0,0.92,15,3,12,0,0.0,27.0,0.0,74.464725
ENSG00000188529,SRSF10,chr1,23964347,23980927,-1,1,0,1.08,25,1,20,0,0.0,152.0,0.0,74.44205555555556
ENSG00000142661,MYOM3,chr1,24056035,24112190,-1,0,74860,,70,1,62,3,0.0,55.0,0.0,75.67335263157895
ENSG00000142677,IL22RA1,chr1,24119771,24143165,-1,0,43885,,32,1,29,0,0.0,260.0,0.0,75.93711666666667
ENSG00000185436,IFNLR1,chr1,24154168,24187959,-1,1,0,0.89,36,1,31,1,0.0,169.0,0.0,75.82788000000001
ENSG00000158055,GRHL3,chr1,24199558,24364482,1,1,0,0.81,207,10,161,13,0.0,284.0,0.0,73.96408181818181
ENSG00000001460,STPG1,chr1,24355886,24416934,-1,2,0,0.855,76,4,65,1,0.0,27.0,0.0,68.2722935483871
ENSG00000001461,NIPAL3,chr1,24413527,24476735,1,2,0,0.855,75,5,66,0,0.0,125.0,0.0,63.2060125
ENSG00000117602,RCAN3,chr1,24502340,24541040,1,2,0,0.92,42,5,34,0,0.0,134.0,0.0,58.671575000000004
ENSG00000184454,NCMAP,chr1,24556076,24609328,1,1,0,0.82,71,1,59,2,0.0,32.0,0.0,58.29486296296296
ENSG00000133226,SRRM1,chr1,24631716,24673281,1,1,0,1.03,43,1,33,2,0.0,98.0,0.0,60.05065476190477
ENSG00000169504,CLIC4,chr1,24745342,24844321,1,1,0,0.98,102,0,89,1,0.0,310.0,0.0,62.96151
ENSG00000020633,RUNX3,chr1,24899511,24965121,-1,3,0,1.0467,160,5,152,0,0.0,742.0,0.0,67.2736106060606
ENSG00000117614,SYF2,chr1,25222276,25232504,-1,1,0,0.79,7,1,3,0,0.0,74.0,0.0,65.27458333333334
ENSG00000117616,RSRP1,chr1,25242248,25338244,-1,5,0,0.916,89,4,70,4,0.0,53.0,0.0,64.56092680412371
ENSG00000187010,RHD,chr1,25272393,25330445,1,0,4397,,45,1,30,4,0.0,494.0,0.0,64.49576101694915
ENSG00000183726,TMEM50A,chr1,25338295,25362362,1,1,0,0.82,25,1,23,0,0.0,40.0,0.0,65.106728
ENSG00000188672,RHCE,chr1,25362249,25430192,-1,1,0,0.97,58,1,40,7,0.0,450.0,0.0,66.63903913043478
ENSG00000204178,MACO1,chr1,25430853,25500209,1,1,0,0.97,72,1,67,0,0.0,43.0,0.0,71.06001428571429
ENSG00000157978,LDLRAP1,chr1,25543573,25591200,1,1,0,0.84,102,1,98,1,0.0,147.0,0.0,79.09320000000001
ENSG00000117643,MAN1C1,chr1,25616791,25786205,1,2,0,0.76,274,5,255,0,0.0,73.0,0.0,81.99201000000001
ENSG00000162430,SELENON,chr1,25800193,25818221,1,1,0,0.84,36,1,32,0,0.0,579.0,0.0,81.26539473684208
ENSG00000255054,,chr1,25811470,25823744,1,1,0,0.93,24,3,19,0,0.0,0.0,0.0,80.90622142857144
ENSG00000117640,MTFR1L,chr1,25818640,25832947,1,1,0,0.93,24,4,19,0,0.0,17.0,0.0,80.48877999999999
ENSG00000127423,AUNIP,chr1,25831913,25859458,-1,1,0,1.06,28,2,20,0,0.0,75.0,0.0,79.34979999999999
ENSG00000182749,PAQR7,chr1,25861484,25875874,-1,1,0,0.84,29,2,25,0,0.0,137.0,0.0,77.81160625000001
ENSG00000117632,STMN1,chr1,25884181,25907237,-1,1,0,0.77,42,5,36,0,0.0,607.0,0.0,75.90334166666666
ENSG00000158006,PAFAH2,chr1,25959767,25999206,-1,1,0,1.09,46,1,45,0,0.0,41.0,0.0,72.1306225
ENSG00000158008,EXTL1,chr1,26019884,26036464,1,1,0,0.8,41,1,40,0,0.0,43.0,0.0,72.38587058823529
ENSG00000158014,SLC30A2,chr1,26037252,26046136,-1,1,0,0.94,22,1,19,0,0.0,56.0,0.0,72.76669999999999
ENSG00000158022,TRIM63,chr1,26051301,26068436,-1,0,4479,,40,1,39,0,0.0,488.0,0.0,73.44143333333334
ENSG00000175087,PDIK1L,chr1,26111157,26125555,1,1,0,0.9,25,2,22,0,0.0,119.0,0.0,76.36693125
ENSG00000197245,FAM110D,chr1,26159047,26163962,1,1,0,0.95,13,1,11,0,0.0,12.0,0.0,78.4936
ENSG00000282872,C1orf232,chr1,26164101,26168963,-1,1,0,1.02,10,2,7,0,0.0,0.0,0.0,78.70388333333334
ENSG00000236782,ZNF593OS,chr1,26169516,26171832,-1,1,0,0.92,8,2,6,0,0.0,5.0,0.0,78.88466666666666
ENSG00000142684,ZNF593,chr1,26169908,26170873,1,1,0,0.92,4,1,3,0,0.0,58.0,0.0,78.86515
ENSG00000142675,CNKSR1,chr1,26177476,26189884,1,0,7143,,22,2,12,1,0.0,88.0,0.0,79.33387142857143
ENSG00000188782,CATSPER4,chr1,26190561,26202968,1,0,20228,,15,0,10,1,0.0,143.0,0.0,79.73887692307692
ENSG00000130695,CEP85,chr1,26233669,26278814,1,1,0,0.98,49,1,45,0,0.0,32.0,0.0,80.45313043478262
ENSG00000142669,SH3BGRL3,chr1,26280057,26281522,1,1,0,0.93,6,1,5,0,0.0,71.0,0.0,80.42686666666667
ENSG00000158062,UBXN11,chr1,26281328,26318363,-1,1,0,0.81,70,4,66,0,0.0,412.0,0.0,80.34771052631578
ENSG00000169442,CD52,chr1,26317958,26320523,1,0,11160,,7,3,4,0,0.0,336.0,0.0,80.2716
ENSG00000176092,CRYBG2,chr1,26321698,26360080,-1,3,0,0.7,65,2,57,1,0.0,52.0,0.0,80.2677794871795
ENSG00000176083,ZNF683,chr1,26361634,26374522,-1,0,844,,21,1,15,0,0.0,106.0,0.0,80.36446428571426
ENSG00000131914,LIN28A,chr1,26410817,26429728,1,1,0,0.82,17,0,17,0,0.0,407.0,0.0,80.78889500000001
ENSG00000117682,DHDDS,chr1,26432282,26471322,1,1,0,0.84,29,2,23,0,0.0,457.0,0.0,80.9679275
ENSG00000198830,HMGN2,chr1,26472013,26478209,1,1,0,0.95,13,1,11,0,0.0,99.0,0.0,80.98745714285714
ENSG00000117676,RPS6KA1,chr1,26529756,26575030,1,1,0,1.05,68,5,61,0,0.0,302.0,0.0,80.08475652173912
ENSG00000117713,ARID1A,chr1,26693236,26782104,1,1,0,1.01,126,6,112,0,5.0,784.0,1.0,77.85152444444445
ENSG00000060642,PIGV,chr1,26787054,26800659,1,1,0,0.83,25,6,17,0,0.0,125.0,0.0,78.60542000000001
ENSG00000204160,ZDHHC18,chr1,26826688,26857604,1,1,0,1.06,43,1,41,0,0.0,63.0,0.0,80.0633
ENSG00000175793,SFN,chr1,26863149,26864456,1,1,0,0.76,6,1,5,0,0.0,1031.0,0.0,80.63155
ENSG00000142751,GPN2,chr1,26876132,26890283,-1,1,0,0.99,14,1,13,0,0.0,19.0,0.0,81.00327999999999
ENSG00000198746,GPATCH3,chr1,26890488,26900467,-1,2,0,0.955,8,1,6,0,0.0,38.0,0.0,81.14465454545453
ENSG00000090273,NUDC,chr1,26900238,26946885,1,2,0,0.96,55,3,43,1,0.0,53.0,0.0,81.11737916666668
ENSG00000131910,NR0B2,chr1,26911489,26913975,-1,0,7582,,6,1,5,0,0.0,605.0,0.0,81.207925
ENSG00000175707,KDF1,chr1,26949556,26960788,-1,1,0,0.76,15,1,11,1,0.0,48.0,0.0,80.74581666666667
ENSG00000253368,TRNP1,chr1,26993692,27001912,1,1,0,0.96,23,1,22,0,0.0,36.0,0.0,79.9852777777778
ENSG00000158246,TENT5B,chr1,27005020,27012850,-1,2,0,0.875,21,2,19,0,0.0,87.0,0.0,79.8238888888889
ENSG00000090020,SLC9A1,chr1,27098809,27166981,-1,1,0,1.14,122,2,116,0,0.0,611.0,0.0,80.49302173913043
ENSG00000142784,WDTC1,chr1,27233776,27308711,1,1,0,0.84,76,2,69,2,0.0,159.0,0.0,80.41900789473685
ENSG00000186501,TMEM222,chr1,27322139,27336401,1,1,0,0.92,17,1,13,0,0.0,31.0,0.0,78.08341999999999
ENSG00000142765,SYTL1,chr1,27342009,27353937,1,1,0,0.74,25,2,23,0,0.0,178.0,0.0,77.02754615384616
ENSG00000142733,MAP3K6,chr1,27355180,27366972,-1,3,0,0.8033,28,1,24,0,0.0,92.0,0.0,76.29713846153847
ENSG00000142748,FCN3,chr1,27369108,27374854,-1,0,2356,,10,1,9,0,0.0,188.0,0.0,75.6956857142857
ENSG00000174950,CD164L2,chr1,27379176,27383333,-1,1,0,0.76,10,1,9,0,0.0,13.0,0.0,75.22802
ENSG00000181773,GPR3,chr1,27392622,27395814,1,1,0,1.07,9,1,8,0,0.0,182.0,0.0,74.58772499999999
ENSG00000158195,WASF2,chr1,27404226,27490308,-1,1,0,0.9,118,2,114,0,0.0,139.0,0.0,73.39968390804597
ENSG00000126705,AHDC1,chr1,27534035,27604431,-1,5,0,0.796,162,2,158,0,0.0,94.0,0.0,75.50442253521129
ENSG00000000938,FGR,chr1,27612064,27635565,-1,3,0,0.81,53,3,49,0,0.0,386.0,0.0,77.11176800000001
ENSG00000126709,IFI6,chr1,27666064,27672212,-1,1,0,0.84,16,4,11,0,0.0,166.0,0.0,78.40451428571428
ENSG00000009780,FAM76A,chr1,27725961,27763116,1,1,0,0.96,28,0,15,2,0.0,16.0,0.0,80.28376052631579
ENSG00000117758,STX12,chr1,27773195,27824443,1,1,0,0.79,46,2,38,1,0.0,39.0,0.0,81.0608326923077
ENSG00000117751,PPP1R8,chr1,27830782,27851676,1,1,0,0.87,14,3,9,1,0.0,66.0,0.0,81.22659545454546
ENSG00000130775,THEMIS2,chr1,27872543,27886685,1,1,0,0.81,32,1,29,0,0.0,65.0,0.0,80.84675333333334
ENSG00000117748,RPA2,chr1,27891524,27914746,-1,1,0,0.95,17,1,15,0,0.0,121.0,0.0,80.33456666666667
ENSG00000130768,SMPDL3B,chr1,27935000,27959157,1,1,0,0.75,35,1,26,3,0.0,96.0,0.0,78.863724
ENSG00000158156,XKR8,chr1,27959588,27968093,1,1,0,0.79,18,4,14,0,0.0,171.0,0.0,78.18079999999999
ENSG00000158161,EYA3,chr1,27970344,28088731,-1,1,0,1.03,111,2,94,5,0.0,109.0,0.0,76.36792999999999
ENSG00000169403,PTAFR,chr1,28147166,28194083,-1,0,38551,,69,2,60,0,0.0,295.0,0.0,78.60757916666667
ENSG00000126698,DNAJC8,chr1,28199456,28233032,-1,1,0,0.83,20,1,17,1,0.0,76.0,0.0,79.35506
ENSG00000130770,ATP5IF1,chr1,28236084,28246906,1,1,0,1.06,22,2,19,0,0.0,232.0,0.0,79.3865
ENSG00000130766,SESN2,chr1,28259473,28282491,1,1,0,0.9,39,2,32,0,0.0,303.0,0.0,79.143525
ENSG00000130772,MED18,chr1,28329002,28335965,1,1,0,1.06,6,1,5,0,0.0,21.0,0.0,78.430825
ENSG00000204138,PHACTR4,chr1,28369563,28500364,1,1,0,0.74,115,3,92,2,0.0,123.0,0.0,78.23015725190841
ENSG00000180198,RCC1,chr1,28505943,28539300,1,2,0,0.885,67,6,59,0,0.0,237.0,0.0,79.63211176470588
ENSG00000180098,TRNAU1AP,chr1,28553001,28578545,1,1,0,1.18,27,2,21,1,0.0,21.0,0.0,81.22782962962962
ENSG00000120656,TAF12,chr1,28587829,28648364,-1,2,0,1.045,56,5,43,1,0.0,48.0,0.0,83.03122459016393
ENSG00000188060,RAB42,chr1,28592200,28595449,1,1,0,0.92,7,2,5,0,0.0,44.0,0.0,82.2808
ENSG00000162419,GMEB1,chr1,28668280,28719353,1,1,0,1.16,33,2,20,3,0.0,35.0,0.0,83.89509038461539
ENSG00000198492,YTHDF2,chr1,28736621,28769784,1,1,0,0.97,47,4,30,1,0.0,469.0,0.0,82.91417647058825
ENSG00000116329,OPRD1,chr1,28812170,28871267,1,2,0,0.99,73,1,44,3,0.0,307.0,0.0,81.18069999999999
ENSG00000159023,EPB41,chr1,28887091,29120046,1,2,0,0.895,211,2,179,1,0.0,591.0,0.0,82.5303752136752
ENSG00000253304,TMEM200B,chr1,29119429,29123918,-1,1,0,0.82,14,2,12,0,0.0,29.0,0.0,80.91946666666668
ENSG00000116350,SRSF4,chr1,29147743,29181922,-1,1,0,1.09,39,3,33,0,0.0,102.0,0.0,78.62216857142857
ENSG00000116353,MECR,chr1,29192657,29230945,-1,1,0,0.81,44,1,38,0,0.0,96.0,0.0,76.84719230769231
ENSG00000060656,PTPRU,chr1,29236505,29326813,1,3,0,0.87,134,2,92,10,0.0,446.0,0.0,76.74101868131868
ENSG00000289710,,chr1,30576655,30576825,-1,0,141300,,0,0,0,0,0.0,11.0,0.0,45.3581
ENSG00000162510,MATN1,chr1,30711277,30723585,-1,2,0,0.8,31,3,23,3,0.0,106.0,0.0,52.35183571428571
ENSG00000162511,LAPTM5,chr1,30732465,30757855,-1,0,10725,,63,2,61,0,0.0,192.0,0.0,54.24909259259258
ENSG00000162512,SDC3,chr1,30869466,30908810,-1,1,0,1.04,84,2,76,0,0.0,172.0,0.0,61.690456097560975
ENSG00000134644,PUM1,chr1,30931505,31065991,-1,1,0,0.92,172,1,157,1,0.0,267.0,0.0,68.62625185185186
ENSG00000084628,NKAIN1,chr1,31179344,31239966,-1,2,0,1.065,77,1,60,5,0.0,21.0,0.0,82.19106612903224
ENSG00000060688,SNRNP40,chr1,31259568,31296788,-1,1,0,0.85,27,2,22,0,0.0,293.0,0.0,81.54447631578947
ENSG00000121766,ZCCHC17,chr1,31296982,31365527,1,1,0,0.85,51,2,30,6,0.0,59.0,0.0,79.62580285714287
ENSG00000121769,FABP3,chr1,31364010,31376850,-1,0,36097,,26,1,25,0,0.0,534.0,0.0,78.22985000000001
ENSG00000168528,SERINC2,chr1,31409565,31434680,1,1,0,0.91,49,3,41,0,0.0,84.0,0.0,77.58260769230769
ENSG00000142910,TINAGL1,chr1,31576485,31587689,1,1,0,0.93,29,3,26,0,0.0,67.0,0.0,77.9558076923077
ENSG00000121764,HCRTR1,chr1,31617660,31632518,1,1,0,0.71,29,2,26,0,0.0,205.0,0.0,75.589575
ENSG00000162517,PEF1,chr1,31629866,31644896,-1,1,0,0.91,24,3,20,0,0.0,26.0,0.0,74.842525
ENSG00000084636,COL16A1,chr1,31652260,31704319,-1,1,0,0.67,95,3,89,0,,,,72.51185849056603
